Index,Scale,IssueAge,Duration,Rate
13400,0,4,93,27.431880
13400,0,4,94,29.457880
13400,0,4,95,31.672690
13400,0,4,96,34.099540
13400,0,5,12,0.061690
13400,0,5,13,0.070860
13400,0,5,14,0.076700
13400,0,5,15,0.078370
13400,0,5,16,0.079200
13400,0,5,17,0.079200
13400,0,5,18,0.079200
13400,0,5,19,0.080040
13400,0,5,20,0.080870
13400,0,5,21,0.081700
13400,0,5,22,0.085040
13400,0,5,23,0.089210
13400,0,5,24,0.087540
13400,0,5,25,0.085870
13400,0,5,26,0.085040
13400,0,5,27,0.084210
13400,0,5,28,0.084210
13400,0,5,29,0.086710
13400,0,5,30,0.088380
13400,0,5,31,0.090880
13400,0,5,32,0.095880
13400,0,5,33,0.100060
13400,0,5,34,0.107560
13400,0,5,35,0.114240
13400,0,5,36,0.121750
13400,0,5,37,0.131760
13400,0,5,38,0.144280
13400,0,5,39,0.158470
13400,0,5,40,0.175170
13400,0,5,41,0.194370
13400,0,5,42,0.212750
13400,0,5,43,0.232800
13400,0,5,44,0.244500
13400,0,5,45,0.257870
13400,0,5,46,0.277090
13400,0,5,47,0.299660
13400,0,5,48,0.330600
13400,0,5,49,0.364060
13400,0,5,50,0.406740
13400,0,5,51,0.459490
13400,0,5,52,0.513110
13400,0,5,53,0.570960
13400,0,5,54,0.620450
13400,0,5,55,0.677520
13400,0,5,56,0.746390
13400,0,5,57,0.830450
13400,0,5,58,0.933110
13400,0,5,59,1.048530
13400,0,5,60,1.170000
13400,0,5,61,1.298400
13400,0,5,62,1.428670
13400,0,5,63,1.560830
13400,0,5,64,1.703370
13400,0,5,65,1.851230
13400,0,5,66,2.030860
13400,0,5,67,2.232200
13400,0,5,68,2.497350
13400,0,5,69,2.777880
13400,0,5,70,3.073940
13400,0,5,71,3.398650
13400,0,5,72,3.754050
13400,0,5,73,4.168420
13400,0,5,74,4.654840
13400,0,5,75,5.219780
13400,0,5,76,5.839800
13400,0,5,77,6.550950
13400,0,5,78,7.297560
13400,0,5,79,8.109610
13400,0,5,80,9.017380
13400,0,5,81,10.042350
13400,0,5,82,11.192230
13400,0,5,83,12.465040
13400,0,5,84,13.849380
13400,0,5,85,15.333420
13400,0,5,86,16.908810
13400,0,5,87,18.416310
13400,0,5,88,20.015270
13400,0,5,89,21.733610
13400,0,5,90,23.585430
